node	gene_type
hsa-miR-137	miRNA_name
hsa-miR-93-5p	miRNA_name
hsa-miR-497-5p	miRNA_name
hsa-miR-29b-3p	miRNA_name
hsa-miR-129-2-3p	miRNA_name
hsa-miR-135b-5p	miRNA_name
hsa-miR-499a-3p	miRNA_name
hsa-miR-137	miRNA_name
hsa-miR-137	miRNA_name
hsa-miR-137	miRNA_name
hsa-miR-137	miRNA_name
hsa-miR-137	miRNA_name
hsa-miR-24-3p	miRNA_name
hsa-miR-374a-3p	miRNA_name
hsa-miR-185-3p	miRNA_name
hsa-miR-151a-5p	miRNA_name
hsa-miR-874-3p	miRNA_name
hsa-miR-135a-5p	miRNA_name
hsa-miR-135a-5p	miRNA_name
hsa-miR-10b-5p	miRNA_name
hsa-miR-302a-3p	miRNA_name
hsa-miR-24-3p	miRNA_name
hsa-miR-21-3p	miRNA_name
hsa-miR-150-5p	miRNA_name
hsa-miR-376c-3p	miRNA_name
hsa-miR-133b	miRNA_name
hsa-miR-17-5p	miRNA_name
hsa-miR-214-3p	miRNA_name
hsa-miR-122-5p	miRNA_name
hsa-miR-630	miRNA_name
hsa-miR-221-3p	miRNA_name
hsa-miR-330-5p	miRNA_name
hsa-miR-330-5p	miRNA_name
hsa-miR-210-3p	miRNA_name
hsa-miR-455-3p	miRNA_name
hsa-miR-483-3p	miRNA_name
hsa-miR-200a-3p	miRNA_name
hsa-miR-330-5p	miRNA_name
hsa-miR-34a-3p	miRNA_name
hsa-miR-34a-3p	miRNA_name
hsa-miR-34a-3p	miRNA_name
hsa-miR-15a-3p	miRNA_name
hsa-miR-16-1-3p	miRNA_name
hsa-miR-16-1-3p	miRNA_name
hsa-miR-16-1-3p	miRNA_name
hsa-miR-195-5p	miRNA_name
hsa-miR-205-5p	miRNA_name
hsa-miR-613	miRNA_name
hsa-miR-744-5p	miRNA_name
hsa-miR-744-5p	miRNA_name
hsa-miR-744-5p	miRNA_name
hsa-miR-744-5p	miRNA_name
hsa-miR-577	miRNA_name
hsa-miR-4262	miRNA_name
hsa-miR-382-3p	miRNA_name
hsa-miR-122-3p	miRNA_name
hsa-miR-320a	miRNA_name
hsa-miR-17-5p	miRNA_name
hsa-miR-375	miRNA_name
hsa-miR-153-5p	miRNA_name
hsa-miR-381-3p	miRNA_name
hsa-miR-218-5p	miRNA_name
hsa-miR-204-5p	miRNA_name
hsa-miR-301a-3p	miRNA_name
hsa-miR-124-5p	miRNA_name
hsa-miR-1297	miRNA_name
hsa-miR-24-3p	miRNA_name
hsa-miR-410-5p	miRNA_name
hsa-miR-200b-3p	miRNA_name
hsa-miR-488-3p	miRNA_name
hsa-miR-106a-5p	miRNA_name
hsa-miR-223-5p	miRNA_name
hsa-miR-132-3p	miRNA_name
hsa-miR-23a-3p	miRNA_name
hsa-miR-20b-5p	miRNA_name
hsa-miR-338-3p	miRNA_name
hsa-miR-184	miRNA_name
hsa-miR-30a-5p	miRNA_name
hsa-miR-16-5p	miRNA_name
hsa-miR-200a-3p	miRNA_name
hsa-miR-7-5p	miRNA_name
hsa-miR-152-3p	miRNA_name
hsa-miR-150-5p	miRNA_name
hsa-miR-147a	miRNA_name
hsa-miR-98-5p	miRNA_name
hsa-miR-25-3p	miRNA_name
hsa-miR-346	miRNA_name
hsa-miR-541-3p	miRNA_name
hsa-miR-34a-5p	miRNA_name
hsa-miR-497-5p	miRNA_name
hsa-miR-326	miRNA_name
hsa-miR-451a	miRNA_name
hsa-miR-182-5p	miRNA_name
hsa-miR-101-5p	miRNA_name
hsa-miR-610	miRNA_name
hsa-miR-558	miRNA_name
hsa-miR-329-5p	miRNA_name
hsa-miR-214-3p	miRNA_name
hsa-miR-363-3p	miRNA_name
hsa-miR-137	miRNA_name
hsa-miR-186-5p	miRNA_name
hsa-miR-346	miRNA_name
hsa-miR-448	miRNA_name
hsa-miR-152-3p	miRNA_name
hsa-miR-122-5p	miRNA_name
hsa-miR-765	miRNA_name
hsa-miR-152-3p	miRNA_name
hsa-miR-338-5p	miRNA_name
hsa-miR-125b-5p	miRNA_name
hsa-let-7b-5p	miRNA_name
hsa-miR-135a-5p	miRNA_name
hsa-miR-144-5p	miRNA_name
hsa-miR-1283	miRNA_name
hsa-miR-384	miRNA_name
hsa-miR-613	miRNA_name
hsa-miR-320a	miRNA_name
hsa-miR-199a-5p	miRNA_name
hsa-miR-145-5p	miRNA_name
hsa-miR-588	miRNA_name
hsa-miR-195-5p	miRNA_name
hsa-miR-194-3p	miRNA_name
hsa-miR-30b-3p	miRNA_name
hsa-miR-101-5p	miRNA_name
hsa-miR-141-3p	miRNA_name
hsa-miR-301b-3p	miRNA_name
hsa-miR-192-5p	miRNA_name
hsa-miR-137	miRNA_name
hsa-miR-367-3p	miRNA_name
hsa-miR-592	miRNA_name
hsa-miR-708-5p	miRNA_name
hsa-miR-485-3p	miRNA_name
hsa-miR-138-1-3p	miRNA_name
hsa-miR-429	miRNA_name
hsa-miR-543	miRNA_name
hsa-miR-335-3p	miRNA_name
hsa-miR-133b	miRNA_name
hsa-miR-328-3p	miRNA_name
hsa-miR-30c-5p	miRNA_name
hsa-miR-590-5p	miRNA_name
hsa-miR-124-3p	miRNA_name
hsa-miR-9-5p	miRNA_name
hsa-miR-224-5p	miRNA_name
hsa-miR-3180-5p	miRNA_name
hsa-miR-29a-3p	miRNA_name
hsa-miR-29a-3p	miRNA_name
hsa-miR-93-5p	miRNA_name
hsa-miR-151a-3p	miRNA_name
hsa-miR-23b-3p	miRNA_name
hsa-miR-663a	miRNA_name
hsa-miR-130a-3p	miRNA_name
hsa-miR-377-3p	miRNA_name
hsa-miR-195-3p	miRNA_name
hsa-miR-204-3p	miRNA_name
hsa-miR-145-3p	miRNA_name
hsa-miR-126-3p	miRNA_name
hsa-miR-185-3p	miRNA_name
hsa-miR-497-3p	miRNA_name
hsa-miR-154-3p	miRNA_name
hsa-miR-217	miRNA_name
hsa-miR-23b-3p	miRNA_name
hsa-miR-1229-3p	miRNA_name
hsa-miR-153-3p	miRNA_name
Gene name	Gene type
MT-TF	Mt_tRNA
MT-RNR1	Mt_rRNA
MT-TV	Mt_tRNA
MT-RNR2	Mt_rRNA
MT-TL1	Mt_tRNA
MT-ND1	protein_coding
MT-TI	Mt_tRNA
MT-TQ	Mt_tRNA
MT-TM	Mt_tRNA
MT-ND2	protein_coding
MT-TW	Mt_tRNA
MT-TA	Mt_tRNA
MT-TN	Mt_tRNA
MT-TC	Mt_tRNA
MT-TY	Mt_tRNA
MT-CO1	protein_coding
MT-TS1	Mt_tRNA
MT-TD	Mt_tRNA
MT-CO2	protein_coding
MT-TK	Mt_tRNA
MT-ATP8	protein_coding
MT-ATP6	protein_coding
MT-CO3	protein_coding
MT-TG	Mt_tRNA
MT-ND3	protein_coding
MT-TR	Mt_tRNA
MT-ND4L	protein_coding
MT-ND4	protein_coding
MT-TH	Mt_tRNA
MT-TS2	Mt_tRNA
MT-TL2	Mt_tRNA
MT-ND5	protein_coding
MT-ND6	protein_coding
MT-TE	Mt_tRNA
MT-CYB	protein_coding
MT-TT	Mt_tRNA
MT-TP	Mt_tRNA
KIR2DL3	protein_coding
KIR2DL1	protein_coding
KIR3DP1	transcribed_unprocessed_pseudogene
LILRP1	unprocessed_pseudogene
KIR3DL2	protein_coding
LILRP2	transcribed_processed_pseudogene
KIR2DS4	protein_coding
INTS3	protein_coding
PCMTD2	protein_coding
LILRP2	transcribed_unprocessed_pseudogene
KIR2DS5	protein_coding
LINC02109	lncRNA
KIR2DS3	protein_coding
KIR2DL4	protein_coding
KIR2DP1	unprocessed_pseudogene
NCR1	protein_coding
KIR2DL2	protein_coding
KIR3DL3	protein_coding
KIR3DL1	protein_coding
FCAR	protein_coding
OPRL1	protein_coding
NPBWR2	protein_coding
LILRP1	transcribed_unprocessed_pseudogene
KIR3DP1	unprocessed_pseudogene
KIR2DS4	unprocessed_pseudogene
KIR3DP1	protein_coding
KIR2DS2	protein_coding
MYT1	protein_coding
KIR2DL5B	protein_coding
KIR3DS1	protein_coding
KIR2DL5A	protein_coding
KIR2DS1	protein_coding
SBNO2	protein_coding
PTCHD3	protein_coding
DNAH10	protein_coding
ODAD2P1	unprocessed_pseudogene
FAM210CP	processed_pseudogene
TRIAP1P1	processed_pseudogene
SNTG2	protein_coding
OR9G4	protein_coding
OR5G3	protein_coding
OR9G3P	unprocessed_pseudogene
OR5G1P	unprocessed_pseudogene
OR5G4P	unprocessed_pseudogene
OR5G5P	transcribed_unprocessed_pseudogene
OR9G2P	unprocessed_pseudogene
OR9G1	protein_coding
GEMIN2P1	processed_pseudogene
OR9G9	protein_coding
GATAD2B	protein_coding
LINC02735	lncRNA
CCDC92	protein_coding
KRT18P40	unprocessed_pseudogene
ZNF430	protein_coding
RNA5-8SN5	rRNA
ZNF85	protein_coding
SLC27A3	protein_coding
BNIP3P24	processed_pseudogene
ZNF66	protein_coding
PIWIL1	protein_coding
KRTAP9-2	protein_coding
KRTAP9-10P	unprocessed_pseudogene
KRTAP9-4	protein_coding
KRTAP9-6	protein_coding
KRTAP9-7	protein_coding
KRTAP29-1	protein_coding
KRTAP9-12P	unprocessed_pseudogene
KRTAP9-11P	unprocessed_pseudogene
KRTAP9-9	protein_coding
PPIAL4F	protein_coding
DHX36	protein_coding
IMPDH1P5	processed_pseudogene
RNVU1-26	snRNA
RNVU1-2A	snRNA
DLG5	protein_coding
ARHGEF26	protein_coding
LINC01839	lncRNA
LINC02054	lncRNA
RNU6-222P	snRNA
FTCD	protein_coding
ADI1	protein_coding
TRAPPC12	protein_coding
KRTAP9-3	protein_coding
ARHGEF26-AS1	lncRNA
FTCD-AS1	lncRNA
LSS	protein_coding
TPO	protein_coding
LINC01659	lncRNA
SUDS3P1	processed_pseudogene
ZDHHC8P1	transcribed_unprocessed_pseudogene
PROP1	protein_coding
LINC00254	lncRNA
HS3ST6	protein_coding
MEIOB	lncRNA
CES5AP1	transcribed_unprocessed_pseudogene
LINC02124	lncRNA
KRT20	protein_coding
KCNQ2-AS1	lncRNA
FAM230I	lncRNA
KCNQ2	protein_coding
ERICH1	protein_coding
KRTAP3-1	protein_coding
KRTAP3-2	protein_coding
ZNF965P	processed_pseudogene
GXYLT1P1	processed_pseudogene
KRTAP4-9	protein_coding
CYP4F34P	unprocessed_pseudogene
LINC02557	lncRNA
CNN2P12	processed_pseudogene
SNX18P26	processed_pseudogene
LINC00328-2P	processed_pseudogene
ANKRD20A9P	unprocessed_pseudogene
KRTAP2-4	protein_coding
RNU6-55P	snRNA
KRT23	protein_coding
ABCB11	protein_coding
SPATC1L	protein_coding
G6PC2	protein_coding
SLC45A2	protein_coding
RXFP3	protein_coding
ADAMTS12	protein_coding
ABCB10P1	processed_pseudogene
GOLGA8DP	transcribed_unprocessed_pseudogene
SPC25	protein_coding
LINC02549	lncRNA
APOBEC3B-AS1	lncRNA
APOBEC3A	protein_coding
GARRE1	protein_coding
DLG5-AS1	lncRNA
TUBGCP5	protein_coding
RN7SL284P	misc_RNA
RNU6-1266P	snRNA
SEPTIN9-DT	lncRNA
SEPTIN9	protein_coding
LSM14A	protein_coding
KRT40	protein_coding
GOLGA6L1	protein_coding
CRIM1	protein_coding
ELMO2P1	transcribed_unprocessed_pseudogene
RPL21P36	processed_pseudogene
CRIM1-DT	lncRNA
GOLGA8DP	unprocessed_pseudogene
NOSTRIN	protein_coding
MPHOSPH10P5	unprocessed_pseudogene
KRTAP1-1	protein_coding
KRTAP4-11	protein_coding
KRTAP2-5P	unprocessed_pseudogene
CYFIP1	protein_coding
KRTAP1-3	protein_coding
KRTAP4-16	protein_coding
KRT12	protein_coding
DLGAP2-AS1	lncRNA
DLGAP2	protein_coding
KRTAP1-5	protein_coding
KRT39	protein_coding
ANKRD18DP	transcribed_unprocessed_pseudogene
CNTNAP2	protein_coding
RPS17	protein_coding
GOLGA6L22	protein_coding
SLC25A51P1	processed_pseudogene
ADH5P4	processed_pseudogene
AADACL2	protein_coding
KRTAP3-4P	unprocessed_pseudogene
GOLGA8EP	transcribed_unprocessed_pseudogene
KRTAP2-1	protein_coding
SKA1	protein_coding
METRNL	protein_coding
KRTAP3-3	protein_coding
LINC02066	lncRNA
KRTAP2-3	protein_coding
AADACL2-AS1	lncRNA
RNU6-821P	snRNA
ZNF43	protein_coding
KRTAP4-12	protein_coding
KRTAP1-4	protein_coding
HERC2P2	transcribed_unprocessed_pseudogene
PAXBP1	protein_coding
ZNF100	protein_coding
C21orf62	protein_coding
FRG1-DT	lncRNA
CCNYL6	processed_pseudogene
HERC2P7	unprocessed_pseudogene
SPATA31E3P	unprocessed_pseudogene
GOLGA8IP	transcribed_unprocessed_pseudogene
C21orf62-AS1	lncRNA
RNU1-51P	snRNA
DNM1P38	unprocessed_pseudogene
KCNIP4	protein_coding
BRI3BPP1	transcribed_processed_pseudogene
VN1R84P	unprocessed_pseudogene
MTDHP4	processed_pseudogene
MAPK4	lncRNA
CPEB1	protein_coding
TBCD	protein_coding
RNA5SP458	rRNA_pseudogene
LRRC56	protein_coding
MPHOSPH10P9	unprocessed_pseudogene
CTDP1-DT	lncRNA
RPS6P22	processed_pseudogene
LRIG3-DT	lncRNA
MAFIP	protein_coding
SMN2	protein_coding
CTDP1	protein_coding
DECR2	protein_coding
MREGP1	processed_pseudogene
AP2A2	protein_coding
SNTB2	protein_coding
RPL4P5	processed_pseudogene
PHRF1	protein_coding
UTP4	protein_coding
SINHCAF	protein_coding
MAD2L1-DT	lncRNA
GART	protein_coding
ABR	protein_coding
MEGF11	protein_coding
RPS5P3	processed_pseudogene
DNAJC28	protein_coding
UGT2A3	protein_coding
B3GNTL1	protein_coding
IFNGR2	protein_coding
MUC6	protein_coding
UGT2B27P	unprocessed_pseudogene
MUC20-OT1	lncRNA
CDH12P2	unprocessed_pseudogene
PMCHL2	transcribed_unprocessed_pseudogene
UGT2B29P	unprocessed_pseudogene
UGT2B10	protein_coding
PRB1	protein_coding
RAB11FIP3	protein_coding
GTF2H2	protein_coding
RNU6-1025P	snRNA
UGT2B15	protein_coding
SDHAP2	transcribed_unprocessed_pseudogene
KRTAP5-6	protein_coding
KRTAP5-1	protein_coding
KRTAP5-4	protein_coding
KRTAP5-5	protein_coding
MT2P1	processed_pseudogene
FAM99A	lncRNA
DIS3L-AS1	lncRNA
TMPRSS11E	protein_coding
LINC02708	lncRNA
KRTAP5-AS1	lncRNA
TMEM50B	protein_coding
NDUFA6	protein_coding
DUSP8	protein_coding
GNG5P1	processed_pseudogene
TCF20	protein_coding
FAM99B	lncRNA
IFITM10	protein_coding
KRTAP5-3	protein_coding
KRTAP5-2	protein_coding
SMDT1	protein_coding
YTHDC1	protein_coding
LINC00235	lncRNA
CAPN15	lncRNA
NDUFA6-DT	lncRNA
OLA1P1	processed_pseudogene
CYP2D7	protein_coding
LINC02982	lncRNA
NKD2	protein_coding
CSPG4P10	transcribed_unprocessed_pseudogene
GOLGA6L9	protein_coding
GOLGA6L17P	transcribed_unprocessed_pseudogene
CYP2D8P	unprocessed_pseudogene
GOLGA2P10	transcribed_unprocessed_pseudogene
SLC12A7	protein_coding
LMNTD2	protein_coding
UBE2Q2P6	unprocessed_pseudogene
TIMM22	protein_coding
ADAMTS7P1	transcribed_unprocessed_pseudogene
NXN	protein_coding
MUC4	protein_coding
GOLGA6L10	protein_coding
MIR210HG	lncRNA
LINC00824	lncRNA
RNH1	protein_coding
UBE2Q2P2	transcribed_unprocessed_pseudogene
MUC20	protein_coding
KIR2DP1	protein_coding
KIF26B	protein_coding
RPL7AP55	processed_pseudogene
OR10A3	protein_coding
OR5P2	protein_coding
OR5E1P	unprocessed_pseudogene
OR5P3	protein_coding
OR10A6	protein_coding
NLRP10	protein_coding
SERF1B	protein_coding
TARM1	protein_coding
CYP2D6	protein_coding
MBOAT7	protein_coding
NAIP	protein_coding
CNOT3	protein_coding
DRD4	protein_coding
DEAF1	protein_coding
CLK2	protein_coding
OR2AS2P	unprocessed_pseudogene
OR2T6	protein_coding
OR2T2	protein_coding
OR2T4	protein_coding
RDH13	protein_coding
IRF7	protein_coding
OR2T7	protein_coding
OR2T1	protein_coding
BDH1	protein_coding
OR2T3	protein_coding
TSEN34	protein_coding
OR2T5	protein_coding
TMEM179	protein_coding
VSTM1	protein_coding
OR2W1	protein_coding
NOP56P1	processed_pseudogene
OR14J1	protein_coding
TRIM27	protein_coding
GP6	protein_coding
C14orf180	protein_coding
MCCC2	protein_coding
PKLR	protein_coding
NLRP2	protein_coding
LILRA4	protein_coding
HCG14	lncRNA
HRAS	protein_coding
RPL13P	processed_pseudogene
ZNF311	protein_coding
BDP1	protein_coding
PSMB1	lncRNA
FAM120B	protein_coding
LENG1	protein_coding
LINC01623	lncRNA
ICE2P1	processed_pseudogene
LINC01060	lncRNA
LINC01015	lncRNA
OR2B3	protein_coding
LAIR1	protein_coding
MTX1P1	unprocessed_pseudogene
RPL7AP27	processed_pseudogene
SCAMP3	protein_coding
LST1	protein_coding
DENND11	protein_coding
LMNTD2-AS1	lncRNA
RASSF7	protein_coding
NLRP7	protein_coding
RPS9	protein_coding
PCGF7P	processed_pseudogene
ZNF729	protein_coding
ZNF676	protein_coding
GBA	protein_coding
ZNF92P2	processed_pseudogene
MTDHP5	processed_pseudogene
VN1R85P	unprocessed_pseudogene
BNIP3P31	processed_pseudogene
BNIP3P30	processed_pseudogene
LILRA2	protein_coding
SSBP1	protein_coding
DLL1	protein_coding
CDHR5	protein_coding
OR8U9	protein_coding
OR8J2	protein_coding
FAM8A2P	unprocessed_pseudogene
NAA50P1	processed_pseudogene
OSCAR	protein_coding
OR8U8	protein_coding
OR8L1P	unprocessed_pseudogene
OR5T3	protein_coding
OR5T2	protein_coding
LINC01624	lncRNA
OR8K2P	unprocessed_pseudogene
OR8I1P	unprocessed_pseudogene
OR8K3	protein_coding
OR8H1	protein_coding
OR5T1	protein_coding
RPL5P29	processed_pseudogene
OR8K1	protein_coding
OR8J1	protein_coding
SMN1	protein_coding
TFPT	protein_coding
OR2J3	protein_coding
HLA-H	unprocessed_pseudogene
MICB	protein_coding
LINC02197	lncRNA
DEFB104B	protein_coding
AGK	protein_coding
SERF1A	protein_coding
DEFB105B	protein_coding
PRPF31	protein_coding
PRR23D1	protein_coding
WEE2	protein_coding
DEFB4B	protein_coding
FAM90A7	unprocessed_pseudogene
LILRB1	protein_coding
DEFB103B	protein_coding
DEFB108C	unprocessed_pseudogene
FAM90A22	unprocessed_pseudogene
OR7E157P	unprocessed_pseudogene
HSPD1P3	processed_pseudogene
FAM90A21P	unprocessed_pseudogene
ZNF705G	protein_coding
NDUFA3	protein_coding
HCN3	protein_coding
DEFB107B	protein_coding
OR2U2P	unprocessed_pseudogene
TRIM10	protein_coding
FAM90A6P	unprocessed_pseudogene
SPAG11B	protein_coding
SCT	protein_coding
FAM189B	protein_coding
PTDSS2	protein_coding
DEFB106B	protein_coding
MICG	unprocessed_pseudogene
RNF39	protein_coding
FAM66B	lncRNA
FAM90A23	unprocessed_pseudogene
ZNF90P2	processed_pseudogene
MUC21	protein_coding
HCG15	lncRNA
TRIM31-AS1	lncRNA
TNF	protein_coding
OR11A1	protein_coding
LINC03015	lncRNA
PRAMEF5	protein_coding
FAM20C	protein_coding
MOG	protein_coding
LINC03014	lncRNA
PRAMEF22	unprocessed_pseudogene
PRAMEF18	protein_coding
BTG3-AS1	lncRNA
BTG3	protein_coding
PRAMEF8	protein_coding
LILRA5	protein_coding
HNRNPCL2	protein_coding
RPS17P1	processed_pseudogene
OR5V1	protein_coding
PRAMEF25	protein_coding
MICD	unprocessed_pseudogene
OR2G1P	unprocessed_pseudogene
WASF5P	processed_pseudogene
PTMAP1	processed_pseudogene
HLA-V	transcribed_unprocessed_pseudogene
HNRNPCL4	protein_coding
PRAMEF33	protein_coding
PRAMEF9	protein_coding
LY6G6F	protein_coding
MYL6P5	processed_pseudogene
TMEM183AP1	processed_pseudogene
PSORS1C1	protein_coding
HLA-T	unprocessed_pseudogene
HLA-DRA	protein_coding
PPP1R11	protein_coding
BTNL2	protein_coding
TOMM40P4	processed_pseudogene
CDRT15P3	lncRNA
RPL7P4	processed_pseudogene
RPL7AP7	processed_pseudogene
LTB	protein_coding
CEACAM4	protein_coding
LINC01556	protein_coding
TMPOP1	processed_pseudogene
PSMB9	protein_coding
CEACAMP3	transcribed_unprocessed_pseudogene
PLEKHA3P1	processed_pseudogene
DNAJC19P2	processed_pseudogene
CEACAM21	protein_coding
LILRA3	protein_coding
GOLGA6L24P	unprocessed_pseudogene
FAM189A1	protein_coding
ATP23	protein_coding
GABBR1	protein_coding
DNAJC19P3	processed_pseudogene
TPM3P5	processed_pseudogene
RNA5-8SN4	rRNA
LINC01480	lncRNA
CEACAM7	protein_coding
PTPRN2	protein_coding
MPHOSPH10P7	unprocessed_pseudogene
IFITM4P	processed_pseudogene
LINC02403	lncRNA
APBA2	protein_coding
GIHCG	lncRNA
RN7SKP65	misc_RNA
LILRB2	protein_coding
HLA-G	protein_coding
KIR3DX1	protein_coding
LILRA6	protein_coding
ZFP57	protein_coding
OR2H5P	unprocessed_pseudogene
OR5V1	lncRNA
GPR53P	unprocessed_pseudogene
OR2J2	protein_coding
HLA-DRB9	unprocessed_pseudogene
MSH5-SAPCD1	protein_coding
PHLDA2	protein_coding
CARS1	protein_coding
FAM138D	lncRNA
IQSEC3	protein_coding
CTSO	protein_coding
HERC2	protein_coding
MROH5	protein_coding
SPPL2C	protein_coding
ASIC5	protein_coding
RPS7P11	processed_pseudogene
TDO2	protein_coding
MAS1LP1	unprocessed_pseudogene
LINC01300	lncRNA
HCG4	unprocessed_pseudogene
DDX11L8	unprocessed_pseudogene
SUMO2P1	processed_pseudogene
MDC1-AS1	lncRNA
ZNRD1ASP	lncRNA
HNRNPA1P38	processed_pseudogene
PTP4A3	protein_coding
SLC39A11	protein_coding
KANSL1-AS1	lncRNA
WHAMMP2	transcribed_unprocessed_pseudogene
IQSEC3-AS1	lncRNA
MAPK8IP1P2	processed_pseudogene
WASH8P	unprocessed_pseudogene
NSFP1	unprocessed_pseudogene
RPL32P1	processed_pseudogene
OR2J1	unprocessed_pseudogene
SLC5A8	protein_coding
WNT3	protein_coding
ABCB10P3	processed_pseudogene
DDX39BP1	unprocessed_pseudogene
HCG4P8	unprocessed_pseudogene
GOLGA8G	protein_coding
DHX16	protein_coding
GPR20	protein_coding
DND1P1	processed_pseudogene
ANO4	protein_coding
ARHGAP27	protein_coding
APOM	protein_coding
MAMDC2-AS1	lncRNA
MAMDC2	protein_coding
HLA-K	unprocessed_pseudogene
HSPA1B	protein_coding
HERC2P1	unprocessed_pseudogene
HSP90AA4P	transcribed_processed_pseudogene
OCA2	protein_coding
C4B_2	protein_coding
RPH3AL-AS2	lncRNA
RPH3AL-AS1	lncRNA
RPH3AL	protein_coding
RPL5P32	processed_pseudogene
PDCD6IPP2	transcribed_unprocessed_pseudogene
ABCB10P4	processed_pseudogene
GOLGA8M	unprocessed_pseudogene
NSMCE3	protein_coding
HERC2P9	transcribed_unprocessed_pseudogene
RPL41P2	processed_pseudogene
GOLGA6L25P	unprocessed_pseudogene
GOLGA8F	transcribed_unprocessed_pseudogene
OR2U1P	unprocessed_pseudogene
LINC00533	lncRNA
MUC2	protein_coding
MAPT-IT1	lncRNA
CHRFAM7A	protein_coding
APBA1	protein_coding
OR2H4P	unprocessed_pseudogene
TRIM26BP	unprocessed_pseudogene
SERPINF1	protein_coding
WNT9B	protein_coding
RPSAP2	processed_pseudogene
PPP1R10	protein_coding
SCARF1	protein_coding
TTYH1	protein_coding
MAPT-AS1	lncRNA
LINC02210-CRHR1	lncRNA
MAPK8IP1P1	processed_pseudogene
LRRC37A4P	transcribed_unprocessed_pseudogene
NDUFB9P1	processed_pseudogene
NSF	protein_coding
PRH2	protein_coding
ARHGAP11A	protein_coding
TRBV11-1	TR_V_gene
TAF9	protein_coding
TRBV7-6	TR_V_gene
LINC02688	lncRNA
TRBV10-1	TR_V_gene
TRBV5-2	TR_V_pseudogene
TRBV7-4	TR_V_gene
TRBV5-5	TR_V_gene
LINC01194	lncRNA
TRBV11-3	TR_V_gene
TAS2R30	protein_coding
TRBV1	TR_V_pseudogene
TRBV19	TR_V_gene
TAS2R19	protein_coding
TRBV12-4	TR_V_gene
LINC02569	lncRNA
TAS2R8	protein_coding
OR2J4P	unprocessed_pseudogene
TRBV7-1	TR_V_gene
HCG18	lncRNA
TAS2R7	protein_coding
TRBV25-1	TR_V_gene
LRRC37A2	protein_coding
IGKV1D-8	IG_V_gene
TRBV17	TR_V_gene
IGKV3D-7	IG_V_gene
TAS2R50	protein_coding
TRBV5-3	TR_V_gene
HNRNPA1P2	processed_pseudogene
TRBV7-9	TR_V_gene
TAS2R43	protein_coding
STK19	protein_coding
TAS2R14	protein_coding
TRBV5-7	TR_V_gene
IGKV1OR2-118	IG_V_pseudogene
TRBV27	TR_V_gene
TAS2R9	protein_coding
TRBV7-2	TR_V_gene
TRBV21-1	TR_V_pseudogene
TRPV5	protein_coding
TAS2R45	unprocessed_pseudogene
TAS2R31	protein_coding
TAS2R13	protein_coding
RAD17	protein_coding
IGLV3-31	IG_V_pseudogene
TAS2R46	protein_coding
KSR1P1	processed_pseudogene
IGLV1-40	IG_V_gene
IGKV1OR10-1	IG_V_pseudogene
TAS2R20	protein_coding
PABPC1P8	processed_pseudogene
TAS2R15P	processed_pseudogene
OR2AD1P	unprocessed_pseudogene
ASH2LP1	processed_pseudogene
MAS1L	protein_coding
PRR4	protein_coding
IGLV3-30	IG_V_pseudogene
OR2H2	protein_coding
IGLV1-44	IG_V_gene
IGLV3-32	IG_V_gene
ATAT1	protein_coding
ZNF280B	protein_coding
ARMC10	protein_coding
DDR1-DT	lncRNA
NEU1	protein_coding
KCNQ1	protein_coding
IGLVI-38	IG_V_pseudogene
HCG17	lncRNA
IGLV2-34	IG_V_pseudogene
IGLV5-37	IG_V_gene
TRPM1	protein_coding
IGLV7-43	IG_V_gene
IGLVVII-41-1	IG_V_pseudogene
IGLVI-42	IG_V_pseudogene
IGLV1-41	IG_V_pseudogene
PLEKHM1	protein_coding
IGLV1-36	IG_V_gene
ZNF280A	protein_coding
KCNQ1-AS1	lncRNA
TLCD2	protein_coding
IGLV2-33	IG_V_gene
NAP1L4	protein_coding
IGLV5-45	IG_V_gene
PRAME	protein_coding
WDR81	protein_coding
RPL23AP95	processed_pseudogene
DPY19L2P2	transcribed_unprocessed_pseudogene
HLA-DQB1-AS1	lncRNA
TRIM39	protein_coding
MYOM2	protein_coding
MAPT	protein_coding
SMIM10L1	processed_pseudogene
TAS2R64P	transcribed_processed_pseudogene
TAS2R10	protein_coding
TAS2R63P	processed_pseudogene
TRBV12-5	TR_V_gene
RPP21	protein_coding
TRBJ2-2P	TR_J_gene
LY6G5C	protein_coding
PRSS3P3	transcribed_unprocessed_pseudogene
TRBJ1-6	TR_J_gene
TRBJ1-5	TR_J_gene
TRBV11-2	lncRNA
TRBV20-1	TR_V_gene
CRHR1	protein_coding
TRBV10-2	TR_V_gene
LLCFC1	protein_coding
NAPEPLD	protein_coding
TRBV9	TR_V_gene
PRSS3P1	unprocessed_pseudogene
TRBC1	TR_C_gene
TRBJ2-1	TR_J_gene
HSPA1A	protein_coding
LILRB5	protein_coding
OR2P1P	unprocessed_pseudogene
UBDP1	unprocessed_pseudogene
HLA-F-AS1	lncRNA
TRPV6	protein_coding
HSPA1L	protein_coding
GPSM3	protein_coding
IGLV7-35	IG_V_pseudogene
SCGB1C2	protein_coding
C22orf15	protein_coding
OR2I1P	unprocessed_pseudogene
TSBP1-AS1	lncRNA
HLA-B	protein_coding
LINC02091	lncRNA
KRT31	protein_coding
RXRB	protein_coding
CABIN1	lncRNA
SMARCB1	protein_coding
AZU1	protein_coding
